"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01003099999","2008-01-01T01:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","30","35","","","+0.12","7","81","","30.16","","18.64","","180","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  01001 01003 11480 81810 10019 21011 40213 57040 60001 70222 885//;","","","","","","","","","",""
"01003099999","2008-01-01T04:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","33","37","","||RA","+0.16s","7","84","","30.00","","6.21","","180","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  01031 01003 41460 81813 10027 20003 40159 57054 76122 8652/;","","","","","","","","","",""
"01003099999","2008-01-01T07:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","33","34","","","+0.02","5","94","","29.98","","3.11","","260","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  01061 01003 11350 82605 10013 20004 40152 55007 60022 72122 885// 333 21014 49016 91120;","","","","","","","","","",""
"01003099999","2008-01-01T10:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","31","33","","","-0.09","2","92","","30.07","","3.73","","220","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  01091 01003 41456 82203 10007 21004 40182 52030 71022 885//;","","","","","","","","","",""
"01003099999","2008-01-01T13:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","32","34","","","-0.05","0","93","","30.11","","3.73","","270","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  01121 01003 11456 82703 10012 20002 40198 50016 60001 71022 885//;","","","","","","","","","",""
"01003099999","2008-01-01T16:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","32","35","","","-0.01","2","89","","30.13","","3.73","","210","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  01151 01003 41456 82103 10016 20000 40202 52004 71022 885//;","","","","","","","","","",""
"01003099999","2008-01-01T19:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","34","36","","","+0.02","7","92","","30.11","","3.73","","270","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  01181 01003 11456 82706 10021 20009 40196 57006 60002 71022 885// 333 10021;","","","","","","","","","",""
"01003099999","2008-01-01T22:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","34","36","","","+0.04","7","93","","30.07","","3.73","","270","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  01211 01003 41356 82707 10020 20009 40184 57012 71022 886//;","","","","","","","","","",""
"01003099999","2008-01-02T01:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","35","35","","||DZ","+0.02","5","97","","30.06","","2.49","","260","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  02001 01003 11240 82604 10019 20014 40178 55006 69901 75122 886//;","","","","","","","","","",""
"01003099999","2008-01-02T04:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","35","37","","||DZ","+0.02","7","95","","30.03","","2.49","","200","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  02031 01003 41240 82006 10027 20019 40171 57007 75155 886//;","","","","","","","","","",""
"01003099999","2008-01-02T07:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","34","36","","||RA","+0.07","7","92","","29.96","","2.49","","220","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  02061 01003 11340 82207 10021 20009 40147 57024 69992 76155 885// 333 20016 49015 91114;","","","","","","","","","",""
"01003099999","2008-01-02T10:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","34","36","","||RA","+0.07","7","92","","29.90","","2.49","","220","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  02091 01003 41340 82210 10024 20012 40124 57023 76066 885//;","","","","","","","","","",""
"01003099999","2008-01-02T13:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","35","37","","||RA","+0.06","7","92","","29.83","","2.49","","230","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  02121 01003 11340 82312 10026 20014 40102 57022 60021 76166 885// 333 91118;","","","","","","","","","",""
"01003099999","2008-01-02T16:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","34","36","","||RA","+0.04","7","91","","29.79","","2.49","","230","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  02151 01003 41340 82314 10025 20011 40089 57012 76166 8752/;","","","","","","","","","",""
"01003099999","2008-01-02T19:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","34","35","","||RA","+0.04","6","95","","29.75","","1.86","","250","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN088AAXX  02181 01003 11330 82510 10018 20010 40075 56015 60082 76166 8672/ 333 10029 91120;","","","","","","","","","",""
"01003099999","2008-01-02T22:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","32","34","","","-0.01","3","92","","29.77","","1.86","","270","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  02211 01003 41230 82707 10013 20001 40080 53005 71062 886//;","","","","","","","","","",""
"01003099999","2008-01-03T01:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","31","35","","","-0.01","3","85","","29.78","","6.21","","260","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  03001 01003 11460 82610 10015 21008 40085 53005 60011 70262 885//;","","","","","","","","","",""
"01003099999","2008-01-03T04:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","28","33","","","-0.06","2","80","","29.84","","9.32","","270","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  03031 01003 41465 82713 10007 21024 40106 52021 70222 885//;","","","","","","","","","",""
"01003099999","2008-01-03T07:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","24","31","","||RA","-0.10","2","75","","29.94","","9.32","","290","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  03061 01003 11465 82912 11007 21046 40140 52034 60012 76022 885// 333 21007 49010 91128;","","","","","","","","","",""
"01003099999","2008-01-03T10:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","20","27","","","-0.07","2","74","","30.01","","12.43","","300","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  03091 01003 41470 83013 11026 21066 40163 52023 70262 885//;","","","","","","","","","",""
"01003099999","2008-01-03T13:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","16","25","","","-0.05","2","68","","30.06","","15.53","","290","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  03121 01003 11475 82914 11037 21088 40180 52017 69901 70262 885// 333 91128;","","","","","","","","","",""
"01003099999","2008-01-03T16:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","15","22","","","-0.08","2","73","","30.14","","15.53","","290","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  03151 01003 41475 82911 11055 21096 40207 52027 70222 885//;","","","","","","","","","",""
"01003099999","2008-01-03T19:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","13","21","","","-0.04","2","70","","30.18","","18.64","","300","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN088AAXX  03181 01003 11580 23008 11061 21107 40220 52013 69902 70111 82500 333 11007 91122;","","","","","","","","","",""
"01003099999","2008-01-03T22:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","12","20","","","-0.06","2","69","CLR:00","30.24","","18.64","","310","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  03211 01003 41980 03106 11065 21113 40240 52020 70100;","","","","","","","","","",""
"01003099999","2008-01-04T01:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","11","20","","","-0.06","1","70","","30.30","","18.64","","300","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  04001 01003 11580 23003 11068 21115 40260 51020 60001 70300 82500 333 91115;","","","","","","","","","",""
"01003099999","2008-01-04T04:00:00","77.0","15.5","12.0","HORNSUND, NO","FM-12","4","","12","20","","","-0.04","2","70","","30.33","","18.64","","310","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  04031 01003 41580 73102 11064 21111 40272 52012 70311 875//;","","","","","","","","","",""
