"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01002099999","2007-02-26T17:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","34","37","","","-0.05","3","90","SCT:04 9 BKN:07 20","29.58","29.47","8.70","36","330","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN112AAXX  26161 10020 42364 83313 10028 20013 39979 40016 53017 888// 333 55300 20163 30155 84809 87620 91117 91214;","","","","","","","","","",""
"01002099999","2007-02-26T20:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","35","37","","","-0.08","3","93","BKN:07 7 OVC:08 29 OVC:08 49","29.66","29.55","6.21","36","330","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN118AAXX  26191 10020 46360 /3311 10028 20018 30007 40043 53028 88/// 333 55300 20000 30000 87/07 88/29 88/50 91117 91213;","","","","","","","","","",""
"01002099999","2007-02-26T21:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","35","37","","","-0.09","1","92","BKN:05 7 BKN:07 17 OVC:08 23","29.68","29.58","8.70","36","330","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN118AAXX  26201 10020 46364 /3311 10029 20017 30016 40052 51031 88/// 333 55300 20000 30000 85/07 87/17 88/23 91115 91212;","","","","","","","","","",""
"01002099999","2007-02-26T22:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","35","38","","","-0.07","1","90","BKN:07 9 BKN:07 22","29.70","29.59","12.43","37","330","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN118AAXX  26211 10020 26370 /3309 10034 20019 30022 40058 51025 87/// 333 55300 20000 30000 69967 87/09 87/22 91117 91213;","","","","","","","","","",""
"01002099999","2007-02-26T23:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","36","38","","","-0.05","1","92","BKN:07 9","29.71","29.60","9.32","37","320","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN100AAXX  26221 10020 46365 /3208 10036 20024 30025 40062 51018 88/// 333 55300 20000 30000 87/09 88/16;","","","","","","","","","",""
"01002099999","2007-02-27T00:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","37","39","","","-0.03","1","94","BKN:05 10 BKN:07 25","29.72","29.61","6.84","38","310","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN106AAXX  26231 10020 46461 /3105 10037 20028 30027 40063 51011 88/// 333 55300 20000 30000 85/10 87/25 88/36;","","","","","","","","","",""
"01002099999","2007-02-27T01:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","38","39","","","-0.02","1","96","BKN:07 5 OVC:08 15","29.72","29.61","2.61","39","280","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN142AAXX  27001 10020 06242 /2804 10038 20032 30028 40064 51006 69991 88/// 333 55/// 20250 30234 55300 20000 30000 69927 87/05 88/15 91117 91213;","","","","","","","","","",""
"01002099999","2007-02-27T02:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","40","40","","","-0.00","0","97","SCT:04 5 BKN:07 20","29.71","29.60","4.35","40","270","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN106AAXX  27011 10020 46257 /2707 10047 20042 30025 40061 50000 88/// 333 55300 20000 30000 84/05 87/20 88/28;","","","","","","","","","",""
"01002099999","2007-02-27T03:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","37","40","","","-0.01","3","91","SCT:04 7 BKN:07 45 OVC:08 79","29.72","29.62","15.53","39","310","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN118AAXX  27021 10020 46375 /3112 10044 20030 30030 40066 53003 87/// 333 55300 20000 30000 84/07 87/46 88/58 91119 91214;","","","","","","","","","",""
"01002099999","2007-03-07T14:00:00","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","4","","44","44","","","-0.01","1","100","OVC:08 3","29.52","29.41","2.24","44","180","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN106AAXX  07131 10020 41236 81806 10068 20068 39961 49997 51005 72122 887// 333 55300 20410 30385 88703 96010;","","","","","","","","","",""
