"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01023199999","2007-01-01T09:40:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","28.82","34","45","","","","","66","FEW:02 25 BKN:07 69","","","7.00","","010","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENDR 010840Z 01003KT 260V090 9999 FEW025 BKN070 07/01 Q0976;","","","","","","","","","",""
"01023199999","2007-01-01T12:40:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","28.82","37","45","","","","","76","SCT:04 20 BKN:07 69","","","7.00","","320","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENDR 011140Z 32014KT 290V360 9999 SCT020 BKN070 07/03 Q0976;","","","","","","","","","",""
"01023199999","2007-01-01T13:10:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","28.85","37","45","","","","","76","FEW:02 20 BKN:07 30 BKN:07 59","","","7.00","","310","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR ENDR 011210Z 31013KT 9999 FEW020 BKN030 BKN060 07/03 Q0977;","","","","","","","","","",""
"01023199999","2007-01-01T14:10:00","64.35","7.8","0.0","DRAUGEN, NO","FM-16","4","28.85","34","45","","","","","66","BKN:07 30","","","","","290","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 011310Z 29019KT BKN030 07/01 Q0977;","","","","","","","","","",""
"01023199999","2007-01-02T07:10:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","28.97","36","43","","","","","76","FEW:02 10 SCT:04 20 BKN:07 69","","","7.00","","300","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR ENDR 020610Z 30038KT 9999 FEW010 SCT020 BKN070 06/02 Q0981;","","","","","","","","","",""
"01023199999","2007-01-02T12:40:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.18","34","41","","","","","76","SCT:04 20 BKN:07 49 BKN:07 79","","","7.00","","300","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR ENDR 021140Z 30037KT 9999 SCT020 BKN050 BKN080 05/01 Q0988;","","","","","","","","","",""
"01023199999","2007-01-02T15:40:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.32","32","37","","||SHRA","","","81","BKN:07 16","","","7.00","","290","","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET056METAR ENDR 021440Z 29040KT 9999 SHRA BKN016 03/00 Q0993;","","","","","","","","","",""
"01023199999","2007-01-03T09:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.59","30","36","","","","","81","FEW:02 18 SCT:04 23 BKN:07 44","","","7.00","","280","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET071METAR ENDR 030850Z 28017KT 9999 VCSH FEW018 SCT023 BKN045 02/M01 Q1002;","","","","","","","","","",""
"01023199999","2007-01-03T11:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.56","25","37","","","","","60","BKN:07 34","","","7.00","","260","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET060METAR ENDR 031050Z 26014KT 220V290 9999 BKN035 03/M04 Q1001;","","","","","","","","","",""
"01023199999","2007-01-03T15:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","28","37","","","","","70","FEW:02 30 BKN:07 89","","","7.00","","140","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENDR 031450Z 14006KT 9999 FEW030 BKN090 03/M02 Q0995;","","","","","","","","","",""
