"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01001499999","2002-01-01T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","37","41","","||SHRA","","","87","FEW:02 12 BKN:07 18","","","7.00","","320","38","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068ENSO 011450Z 32023G33KT 270V010 9999 SHRA FEW012 BKN018 05/03 Q1012;","","","","","","","","","",""
"01001499999","2002-01-01T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","39","41","","||SHRA","","","93","FEW:02 10 BKN:07 18","","","7.00","","340","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065ENSO 011550Z 34020KT 290V010 9999 SHRA FEW010 BKN018 05/04 Q1013;","","","","","","","","","",""
"01001499999","2002-01-01T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","37","39","","||RA","","","93","FEW:02 12 BKN:07 18","","","7.00","","350","30","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059ENSO 011650Z 35016G26KT 9999 -RA FEW012 BKN018 04/03 Q1015;","","","","","","","","","",""
"01001499999","2002-01-01T18:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","36","37","","||RA","","","93","FEW:02 12 BKN:07 20","","","7.00","","350","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET056ENSO 011750Z 35012KT 9999 -RA FEW012 BKN020 03/02 Q1016;","","","","","","","","","",""
"01001499999","2002-01-01T19:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","36","37","","","","","93","FEW:02 12 BKN:07 25","","","7.00","","350","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057ENSO 011850Z 35012KT 9999 FEW012 BKN025 03/02 Q1017 RERA;","","","","","","","","","",""
"01001499999","2002-01-02T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.30","30","30","","","","","100","","","","6.15","","140","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET041ENSO 020550Z 14005KT CAVOK M01/M01 Q1026;","","","","","","","","","",""
"01001499999","2002-01-02T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.33","32","34","","","","","93","FEW:02 25 BKN:07 49","","","7.00","","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052ENSO 020650Z 11006KT 9999 FEW025 BKN050 01/00 Q1027;","","","","","","","","","",""
"01001499999","2002-01-02T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.36","32","34","","","","","93","FEW:02 30 BKN:07 39","","","7.00","","120","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052ENSO 020750Z 12005KT 9999 SCT030 BKN040 01/00 Q1028;","","","","","","","","","",""
"01001499999","2002-01-02T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.36","32","36","","","","","87","FEW:02 25 BKN:07 39","","","7.00","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052ENSO 020850Z 14007KT 9999 FEW025 BKN040 02/00 Q1028;","","","","","","","","","",""
"01001499999","2002-01-02T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.39","28","34","","","","","81","FEW:02 25 BKN:07 39","","","7.00","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053ENSO 020950Z 12008KT 9999 FEW025 BKN040 01/M02 Q1029;","","","","","","","","","",""
"01001499999","2002-01-02T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","28","36","","","","","75","FEW:02 25 BKN:07 49","","","7.00","","130","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053ENSO 021050Z 13007KT 9999 FEW025 BKN050 02/M02 Q1030;","","","","","","","","","",""
"01001499999","2002-01-02T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","28","36","","","","","75","FEW:02 25 FEW:02 39 BKN:07 49","","","7.00","","150","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET060ENSO 021150Z 15008KT 9999 FEW025 SCT040 BKN050 02/M02 Q1030;","","","","","","","","","",""
"01001499999","2002-01-02T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","30","37","","","","","75","FEW:02 10 FEW:02 18 BKN:07 39","","","7.00","","150","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068ENSO 021250Z 15011KT 110V200 9999 FEW010 SCT018 BKN040 03/M01 Q1031;","","","","","","","","","",""
"01001499999","2002-01-02T14:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","34","36","","","","","93","FEW:02 7 BKN:07 10","","","7.00","","160","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET060ENSO 021350Z 16009KT 110V210 9999 FEW007 BKN010 02/01 Q1031;","","","","","","","","","",""
"01001499999","2002-01-02T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","30","36","","","","","81","FEW:02 8 BKN:07 12","","","7.00","","160","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061ENSO 021450Z 16011KT 120V240 9999 FEW008 BKN012 02/M01 Q1032;","","","","","","","","","",""
"01001499999","2002-01-02T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.47","30","36","","","","","81","FEW:02 7 FEW:02 10 BKN:07 12","","","7.00","","170","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068ENSO 021550Z 17009KT 120V240 9999 FEW007 SCT010 BKN012 02/M01 Q1032;","","","","","","","","","",""
"01001499999","2002-01-02T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.50","32","34","","||DZ","","","93","FEW:02 8 FEW:02 12 BKN:07 18","","","7.00","","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET063ENSO 021650Z 12014KT 9999 -DZ FEW008 SCT012 BKN018 01/00 Q1033;","","","","","","","","","",""
"01001499999","2002-01-02T18:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.50","34","34","","||RA","","","100","FEW:02 8 BKN:07 12","","","7.00","","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058ENSO 021750Z 12014KT 9999 -RASN FEW008 BKN012 01/01 Q1033;","","","","","","","","","",""
"01001499999","2002-01-02T19:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.50","34","34","","","","","100","FEW:02 8 BKN:07 15","","","7.00","","150","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052ENSO 021850Z 15017KT 9999 FEW008 BKN015 01/01 Q1033;","","","","","","","","","",""
"01001499999","2002-01-03T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.50","28","37","","","","","70","FEW:02 16 BKN:07 30","","","7.00","","160","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053ENSO 030550Z 16005KT 9999 SCT016 BKN030 03/M02 Q1033;","","","","","","","","","",""
"01001499999","2002-01-03T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.53","28","37","","","","","70","FEW:02 15 BKN:07 30","","","7.00","","170","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053ENSO 030650Z 17011KT 9999 SCT015 BKN030 03/M02 Q1034;","","","","","","","","","",""
"01001499999","2002-01-03T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.53","28","37","","","","","70","FEW:02 22 BKN:07 34","","","7.00","","170","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053ENSO 030750Z 17011KT 9999 SCT022 BKN035 03/M02 Q1034;","","","","","","","","","",""
"01001499999","2002-01-03T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.53","30","37","","","","","75","FEW:02 20 BKN:07 30","","","7.00","","160","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061ENSO 030850Z 16011KT 120V200 9999 SCT020 BKN030 03/M01 Q1034;","","","","","","","","","",""
"01001499999","2002-01-03T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.53","30","37","","","","","75","FEW:02 15 FEW:02 20 BKN:07 30","","","7.00","","160","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068ENSO 030950Z 16011KT 130V220 9999 FEW015 SCT020 BKN030 03/M01 Q1034;","","","","","","","","","",""
"01001499999","2002-01-03T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.53","28","37","","","","","70","FEW:02 20 BKN:07 32","","","7.00","","150","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062ENSO 031150Z 15013KT 110V190 9999 SCT020 BKN032 03/M02 Q1034 ;","","","","","","","","","",""
"01001499999","2002-01-03T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.53","28","37","","","","","70","FEW:02 15 FEW:02 25 BKN:07 30","","","7.00","","150","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068ENSO 031250Z 15013KT 130V200 9999 FEW015 SCT025 BKN030 03/M02 Q1034;","","","","","","","","","",""
"01001499999","2002-01-03T14:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.50","28","37","","","","","70","FEW:02 15 FEW:02 20 BKN:07 39","","","7.00","","150","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068ENSO 031350Z 15013KT 120V190 9999 FEW015 SCT020 BKN040 03/M02 Q1033;","","","","","","","","","",""
"01001499999","2002-01-03T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.50","27","36","","","","","70","FEW:02 20 FEW:02 25 BKN:07 59","","","7.00","","150","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068ENSO 031450Z 15013KT 120V200 9999 FEW020 SCT025 BKN060 02/M03 Q1033;","","","","","","","","","",""
"01001499999","2002-01-04T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","18","34","","","","","51","FEW:02 25 FEW:02 197","","","7.00","","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061ENSO 040650Z 11009KT 080V140 9999 FEW025 SCT200 01/M08 Q1030;","","","","","","","","","",""
"01001499999","2002-01-04T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","16","34","","","","","48","FEW:02 30 FEW:02 246","","","7.00","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061ENSO 040750Z 12008KT 080V150 9999 FEW030 SCT250 01/M09 Q1030;","","","","","","","","","",""
"01001499999","2002-01-04T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","16","36","","","","","44","FEW:02 20 FEW:02 197","","","7.00","","120","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061ENSO 040850Z 12005KT 080V160 9999 FEW020 SCT200 02/M09 Q1031;","","","","","","","","","",""
"01001499999","2002-01-04T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","14","36","","","","","41","FEW:02 20 FEW:02 197","","","7.00","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053ENSO 040950Z 12008KT 9999 FEW020 SCT200 02/M10 Q1031;","","","","","","","","","",""
"01001499999","2002-01-04T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","12","37","","","","","35","FEW:02 25 BKN:07 197","","","7.00","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061ENSO 041050Z 12008KT 080V150 9999 FEW025 BKN200 03/M11 Q1031;","","","","","","","","","",""
"01001499999","2002-01-04T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.45","12","37","","","","","35","","","","6.15","","130","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET040ENSO 041150Z 13007KT CAVOK 03/M11 Q1031;","","","","","","","","","",""
"01001499999","2002-01-04T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","12","39","","","","","33","","","","6.15","","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET040ENSO 041250Z 12010KT CAVOK 04/M11 Q1030;","","","","","","","","","",""
"01001499999","2002-01-04T14:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","12","37","","","","","35","","","","6.15","","140","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET040ENSO 041350Z 14010KT CAVOK 03/M11 Q1030;","","","","","","","","","",""
"01001499999","2002-01-04T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","12","37","","","","","35","","","","6.15","","130","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET040ENSO 041450Z 13009KT CAVOK 03/M11 Q1030;","","","","","","","","","",""
"01001499999","2002-01-04T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","16","37","","","","","41","","","","6.15","","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET040ENSO 041550Z 13008KT CAVOK 03/M09 Q1030;","","","","","","","","","",""
"01001499999","2002-01-06T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.36","39","39","","","","","100","VV:09 0","","","0.75","","120","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047ENSO 061550Z 12005KT 1200 BR VV003 04/04 Q1028;","","","","","","","","","",""
"01001499999","2002-01-06T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.36","39","39","","","","","100","","","","0.75","","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045ENSO 061650Z 12004KT 1200 BR SKC 04/04 Q1028;","","","","","","","","","",""
"01001499999","2002-01-06T18:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.36","39","39","","","","","100","FEW:02 2 BKN:07 10","","","7.00","","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052ENSO 061750Z 11005KT 9999 FEW002 BKN010 04/04 Q1028;","","","","","","","","","",""
"01001499999","2002-01-06T19:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.36","39","39","","","","","100","FEW:02 2 FEW:02 5 BKN:07 10","","","7.00","","100","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059ENSO 061850Z 10006KT 9999 FEW002 SCT005 BKN010 04/04 Q1028;","","","","","","","","","",""
"01001499999","2002-01-07T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.36","36","36","","","","","100","FEW:02 6 BKN:07 10","","","7.00","","120","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052ENSO 070550Z 12006KT 9999 FEW006 BKN010 02/02 Q1028;","","","","","","","","","",""
"01001499999","2002-01-07T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.39","36","36","","||DZ","","","100","FEW:02 3 BKN:07 9","","","7.00","","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET056ENSO 070650Z 15004KT 9999 -DZ FEW003 BKN009 02/02 Q1029;","","","","","","","","","",""
