"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01001799999","2002-01-01T06:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.00","39","45","","||SHRA","","","81","VV:09 0","","","7.00","","290","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET049ENFR 010650Z 29041KT 9999 SHRA VV/// 07/04 Q1016;","","","","","","","","","",""
"01001799999","2002-01-01T07:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.03","39","46","","||SHRA","","","76","VV:09 0","","","7.00","","290","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET049ENFR 010750Z 29042KT 9999 SHRA VV/// 08/04 Q1017;","","","","","","","","","",""
"01001799999","2002-01-01T08:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.03","39","46","","||SHRA","","","76","FEW:02 5 BKN:07 8","","","7.00","","290","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057ENFR 010850Z 29042KT 9999 SHRA FEW005 BKN008 08/04 Q1017;","","","","","","","","","",""
"01001799999","2002-01-01T09:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.03","39","46","","||SHRA","","","76","FEW:02 5 BKN:07 8","","","5.59","","290","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057ENFR 010950Z 29041KT 9000 SHRA FEW005 BKN008 08/04 Q1017;","","","","","","","","","",""
"01001799999","2002-01-01T11:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.03","39","46","","||SHRA","","","76","FEW:02 5 BKN:07 8","","","5.59","","290","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057ENFR 011150Z 29045KT 9000 SHRA FEW005 BKN008 08/04 Q1017;","","","","","","","","","",""
"01001799999","2002-01-01T12:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.03","39","46","","||SHRA","","","76","FEW:02 5 BKN:07 8","","","5.59","","290","","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057ENFR 011250Z 29047KT 9000 SHRA FEW005 BKN008 08/04 Q1017;","","","","","","","","","",""
"01001799999","2002-01-01T13:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.06","39","46","","||SHRA","","","76","OVC:08 6","","","3.73","","300","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET050ENFR 011350Z 30044KT 6000 SHRA OVC006 08/04 Q1018;","","","","","","","","","",""
"01001799999","2002-01-01T14:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.06","39","46","","","","","76","OVC:08 8","","","3.73","","290","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045ENFR 011450Z 29041KT 6000 OVC008 08/04 Q1018;","","","","","","","","","",""
"01001799999","2002-01-01T15:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.09","41","46","","","","","82","BKN:07 8","","","3.73","","300","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045ENFR 011550Z 30037KT 6000 BKN008 08/05 Q1019;","","","","","","","","","",""
"01001799999","2002-01-01T16:50:00","59.98","2.25","48.0","FRIGG, NO","FM-15","4","30.12","41","46","","","","","82","BKN:07 8","","","3.73","","300","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045ENFR 011650Z 30038KT 6000 BKN008 08/05 Q1020;","","","","","","","","","",""
